"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000004142",1553.93839181494,-0.122881882259999,0.108078993365697,-1.13696360812887,0.25555349927037,0.350200240719162
"ENSG00000004399",2548.64987255827,1.3003197654389,0.266146925005214,4.88572154426891,1.03050755824517e-06,5.70733499367403e-06
"ENSG00000004455",2702.82522149117,0.60925546093462,0.189108821667037,3.22171887891794,0.00127424092830481,0.00349333459864883
"ENSG00000004468",178.01382598487,2.34392692724668,0.452921024113007,5.17513385879356,2.27747639012616e-07,1.45776714854491e-06
"ENSG00000004478",3776.38324174138,0.595024468467563,0.25804587309101,2.3058863966319,0.0211169809386294,0.0417511140280081
"ENSG00000004487",1983.11042388601,-0.0897549086536441,0.173721157939001,-0.516660778217699,0.605392980144737,0.690869962954543
"ENSG00000004534",2505.23490849666,0.30613750243209,0.238208754565296,1.28516478326229,0.198734707137442,0.284016634768488
"ENSG00000004660",280.696476742907,-0.587225548634668,0.236640393782097,-2.48151019041744,0.0130826969514371,0.0274404994186829
"ENSG00000004700",771.330960637533,0.505727874766342,0.158008046016467,3.20064634375415,0.00137119717994034,0.00372772993430602
"ENSG00000004766",427.284292169702,0.0799481003315814,0.127947176465498,0.624852400343043,0.532067935458208,0.626177186503327
"ENSG00000004776",1255.98604937002,-2.27417070203067,0.519996417688268,-4.37343532507567,1.22306490269685e-05,5.35537268981953e-05
"ENSG00000004777",408.58724048787,-0.131284996278607,0.313586820364962,-0.418655975802214,0.675467574314596,0.750797658166936
"ENSG00000004779",1102.77075652539,0.531921209292011,0.192903016536089,2.7574540763726,0.00582533952864823,0.0134759240289144
"ENSG00000004799",1569.33630821687,-1.84709238770739,0.43717820557081,-4.22503309673386,2.38905663976171e-05,9.78458102344052e-05
"ENSG00000004809",6.99621406423472,1.76638151307246,0.625293392268093,2.82488434215714,0.00472976853218175,0.0112145055266503
"ENSG00000004838",136.574960896898,-0.324709399617226,0.369260366836194,-0.879350801710244,0.379211098861293,0.481246612041609
"ENSG00000004846",63.7129274447025,0.570885067347606,0.254761860485056,2.24085766315517,0.0250352963819717,0.0484942027596699
"ENSG00000004848",516.549281405995,-5.42140092735428,1.48035288215089,-3.66223553365006,0.000250023817119164,0.000817485469838099
"ENSG00000004864",613.829928375267,0.8998371921219,0.159011772705751,5.65893440976244,1.52315749043798e-08,1.24950987976271e-07
"ENSG00000004866",440.165598599111,-0.180206086321994,0.146281804275559,-1.23191047044053,0.217982529733877,0.306616299609549
"ENSG00000004897",936.561967787002,0.11464080920406,0.127646827207637,0.898109351496682,0.369127253959972,0.4709402344155
"ENSG00000004939",3.48271975938108,2.55483916379288,1.03210808114368,2.47536010081604,0.0133101896847856,0.0278542015911933
"ENSG00000004948",4.45748098197389,0.86931827770701,0.620934206427285,1.40001673077228,0.161508308413954,0.239332521870793
"ENSG00000004961",327.889233284186,0.366411840280229,0.178636433573444,2.05115962600979,0.0402514042476113,0.0729773278601697
"ENSG00000004975",875.761574017126,-1.09231965188904,0.194093491004736,-5.62780156219862,1.8252088776959e-08,1.46535799315142e-07
"ENSG00000005001",452.567303164933,1.26237457496361,0.543314248034697,2.32347040323336,0.0201538958247901,0.0400739780663633
"ENSG00000005007",2584.87818420221,-0.0675904097357144,0.171850782454779,-0.393308711023763,0.694091485152136,0.765998628778912
"ENSG00000005020",679.09642137479,-0.254784714604939,0.27109082217031,-0.9398500198759,0.347294497293278,0.448843006129521
"ENSG00000005022",4193.846882646,0.910006796503514,0.192388073614539,4.73005825884388,2.24455415921481e-06,1.15575272640256e-05
"ENSG00000005059",460.543889355951,0.429754797347549,0.218247373455684,1.96911784340357,0.0489395602788502,0.0863221353590746
"ENSG00000005073",10.246648497298,-0.306188154670044,0.599157099506103,-0.511031505630895,0.609328995882444,0.694453446830101
"ENSG00000005075",1217.98124382113,-0.0227301361095589,0.168590808507064,-0.134824290308842,0.892750800294623,0.922265801858812
"ENSG00000005100",462.124655465312,0.207548424759685,0.1936246169679,1.07191135099362,0.283759851330876,0.381259474077657
"ENSG00000005102",246.479042880997,3.25229019267488,0.493241332749171,6.59370976586177,4.28969931617575e-11,6.18206216766589e-10
"ENSG00000005108",112.653553806864,-0.19585583367197,0.378130620567855,-0.517958142024692,0.604487474328036,0.690041719624225
"ENSG00000005156",411.216986765249,-0.312610853239472,0.159969025049662,-1.9541961523015,0.0506780241908276,0.0890204385401835
"ENSG00000005175",440.706836876859,-0.196126660844125,0.161700457489846,-1.21290108815209,0.225167639571322,0.315472395741256
"ENSG00000005187",305.886798910294,-2.91686350570757,0.336521777266322,-8.66768126984893,4.410091906337e-18,2.45380070243609e-16
"ENSG00000005189",100.409265492583,0.770474654100901,0.281364356326251,2.7383520221286,0.00617479418637856,0.0141665291265355
"ENSG00000005194",613.406776907712,0.579926686117556,0.129891498583293,4.46470086528162,8.01806957583967e-06,3.6498663404747e-05
"ENSG00000005238",434.638407545473,0.681382360657881,0.201647540584482,3.37907597922034,0.000727299047327913,0.00212015679764717
"ENSG00000005243",415.00132664495,1.17977154710082,0.366061489182768,3.22287807366642,0.00126909561481573,0.00348156540478243
"ENSG00000005249",681.967556572992,-2.34833879254197,0.434040253428733,-5.4104170615308,6.28781391802091e-08,4.5308136625499e-07
"ENSG00000005302",707.914783441926,0.675619821844707,0.143792996221318,4.69855861967595,2.62003992237609e-06,1.32807727356566e-05
"ENSG00000005339",1890.49613501369,-0.763425240813068,0.159755388733909,-4.77871354990497,1.76420322339551e-06,9.28589116432689e-06
"ENSG00000005379",880.47998106565,-0.630516268631389,0.299218268385955,-2.10721180906675,0.03509922375999,0.0650352026348232
"ENSG00000005381",14.1058264743007,1.97526639206996,0.504790270606557,3.91304370763024,9.11400304125219e-05,0.000326891633744165
"ENSG00000005421",31.2779396878059,0.256588640056037,0.494551110479303,0.518831389959593,0.603878326135103,0.689469359929188
"ENSG00000005436",402.269163002335,-0.343101559057215,0.18687053775109,-1.83603880625753,0.0663519175288243,0.112031964894301
"ENSG00000005448",407.217049316068,-0.0117025680719713,0.244735143616119,-0.047817276665126,0.96186186751825,0.972859497807067
"ENSG00000005469",285.727782618749,-0.402942174323761,0.188008647300974,-2.1432108581618,0.0320961707952092,0.0601921660615503
"ENSG00000005471",24.5294902135906,-0.0974116571615238,0.359184529835606,-0.271202262542064,0.786235472913764,0.840671538910078
"ENSG00000005483",1671.55174419668,-0.427193324850304,0.165245491779445,-2.58520411207637,0.00973213649054791,0.0211476219235406
"ENSG00000005486",1635.25643309364,0.40823719541467,0.188877435098573,2.16138680198413,0.0306654727462101,0.0579498341047695
"ENSG00000005513",10.7885177890781,0.867437007993961,0.473746885895157,1.83101363580452,0.0670985078362829,0.113043966686439
"ENSG00000005700",900.400387292525,-0.346018255626984,0.144233655159046,-2.39901190360481,0.0164393802677207,0.0335891797359411
"ENSG00000005801",565.788112516736,0.885000708859494,0.224030942236684,3.95035034010842,7.80368817748146e-05,0.00028462777551764
"ENSG00000005810",1182.1872120463,-0.870441578572134,0.161527932217286,-5.38879911742586,7.09300331984403e-08,5.0559707288424e-07
"ENSG00000005812",1031.28714389813,-0.957109196920907,0.158192387028881,-6.05028607821797,1.44588843536071e-09,1.4842392730045e-08
"ENSG00000005844",450.33837996857,1.98278048729972,0.380744625325379,5.20763880936011,1.91258754113527e-07,1.24412166857447e-06
"ENSG00000005882",861.173041877795,-1.68192476162794,0.192387048324125,-8.74240119737323,2.28207429293127e-18,1.36895931647215e-16
"ENSG00000005884",3809.53757354681,0.711189722484927,0.27560647000476,2.58045365361939,0.00986705997963878,0.0214020433185476
"ENSG00000005889",889.096068631733,-0.759212856073965,0.151584142292172,-5.00852427301144,5.48489591320815e-07,3.24062979224203e-06
"ENSG00000005893",3020.54641495893,0.0105934947106377,0.138064159264,0.076728781510785,0.93883930769363,0.956006623971492
"ENSG00000005955",1100.60772865759,-0.47803538203268,0.109910140072479,-4.34932920399743,1.3655458917352e-05,5.9038330940876e-05
"ENSG00000005961",94.7090410690665,1.09997425167456,0.424389394340302,2.59189854021784,0.00954479161983997,0.0208017506737566
"ENSG00000005981",13.0504500619618,-0.854666183952388,0.367997937186126,-2.32247547496473,0.0202073474922446,0.0401636200518873
"ENSG00000006007",1199.18227561383,0.629999212805774,0.159014254240409,3.96190401807184,7.43544324478299e-05,0.000272595050662441
"ENSG00000006015",955.004391413831,-0.413355703918685,0.235587207151693,-1.75457618822455,0.07933182740135,0.130560164505857
"ENSG00000006016",79.5806046537076,4.42151059365625,0.694694951503849,6.36467932303917,1.95698164441784e-10,2.42675837508042e-09
"ENSG00000006025",439.543393467112,0.286093197372495,0.235221831958327,1.21626974414169,0.223882183140751,0.313879812121666
"ENSG00000006042",1649.74567192034,-1.83036872167189,0.279045251532379,-6.55939748703984,5.40256182162146e-11,7.59762466870664e-10
"ENSG00000006047",145.269522383775,3.5141512259317,0.476871408116011,7.36917996366182,1.71680776877786e-13,4.10408990404231e-12
"ENSG00000006059",0.107871459014706,0.351893773150861,3.82527452152961,0.0919917697854923,0.926704578624653,NA
"ENSG00000006071",3.12901062833999,-1.6761285360572,0.801608976445227,-2.09095529779378,0.0365320713604316,0.0672874344497069
"ENSG00000006074",287.844135619962,2.6514884756038,0.776926727704698,3.41279091200426,0.0006430125608383,0.00190318105395152
"ENSG00000006075",466.306636594005,2.67319919891743,0.511772084179194,5.22341737964243,1.75650856461546e-07,1.15472391802597e-06
"ENSG00000006114",823.034875220821,-0.117161745908832,0.12892436404924,-0.908763419333872,0.363475019748975,0.465352749723501
"ENSG00000006116",0.151886865226841,0.56131023668914,4.49917560198119,0.124758463848793,0.900714771447391,NA
"ENSG00000006118",1591.38046097941,0.326937788255452,0.265442463936329,1.23167101226831,0.218072002401477,0.306719677469135
"ENSG00000006125",2515.57471066608,-0.764856447816076,0.113849941912898,-6.71811012781402,1.8409654118897e-11,2.88012812116012e-10
"ENSG00000006128",4.75941902981272,2.5761662219911,1.06165151949834,2.42656481404407,0.0152425274133516,0.0313910048521293
"ENSG00000006194",664.316162193066,-0.669601876748914,0.118768399710157,-5.63787908553972,1.72157317488049e-08,1.39263879751395e-07
"ENSG00000006210",492.541204901858,0.366546127463004,0.307431466710223,1.19228565437806,0.233149257574668,0.324660304449009
"ENSG00000006282",1469.37304955354,-0.56749121413856,0.196857596833028,-2.8827498824945,0.00394220322710893,0.00953920750631325
"ENSG00000006283",102.996715021699,-0.564204435038581,0.397459079384797,-1.41952835977952,0.155745034834549,0.232082105937277
"ENSG00000006327",1290.86727734771,2.16396551273645,0.292915849262344,7.38766959243076,1.49424485252474e-13,3.62623567497659e-12
"ENSG00000006377",23.316002783127,2.42753998884112,0.818024247529558,2.96756483218232,0.00300168971731839,0.0074822017677761
"ENSG00000006432",257.535416942509,1.39488649141501,0.254504910443117,5.48078419778376,4.23444725545148e-08,3.16158885708466e-07
"ENSG00000006451",1153.0093570064,0.134423290723589,0.129713144433264,1.03631201996455,0.300056600301285,0.398503495111357
"ENSG00000006453",837.442579253456,2.31842197970497,0.310124730411183,7.47577265647616,7.6751545273772e-14,1.96968270464616e-12
"ENSG00000006459",435.50464329981,0.70318887392215,0.1572705526886,4.47120495160007,7.77801130793233e-06,3.55262346034452e-05
"ENSG00000006468",344.782860458218,1.9867256118974,0.44203798517731,4.49446807405135,6.97440657348083e-06,3.21519473065653e-05
"ENSG00000006530",554.25829236426,0.376458823601084,0.141539402020218,2.6597457543823,0.00781996571170731,0.0174935394245349
"ENSG00000006534",890.903531670847,1.25253599483998,0.265713253445303,4.71386345468014,2.43063574625231e-06,1.24256947496829e-05
"ENSG00000006555",249.771665464387,1.40125215728416,0.350053037677308,4.00297099714325,6.25519729097585e-05,0.000233019148452498
"ENSG00000006576",643.022806670796,0.577932050147333,0.165616138833858,3.48958775525555,0.000483766192843003,0.00147449600473393
"ENSG00000006606",10.9401880426021,-2.6341156123562,0.48749722447411,-5.40334483995836,6.5409537620644e-08,4.68857910442824e-07
"ENSG00000006607",483.468136038238,-0.00832269058165985,0.170973365750953,-0.0486782870835158,0.961175679755436,0.972319158336075
"ENSG00000006611",16.4396972650319,2.40636412564027,0.741446945365648,3.24549738950446,0.00117245639473805,0.00324067285146028
"ENSG00000006625",979.479097167103,0.911876783476556,0.191470551470438,4.76249102785576,1.91217702041117e-06,9.97720850334681e-06
"ENSG00000006634",234.665846089773,0.496774294670777,0.218960538353317,2.26878458742724,0.0232814286917064,0.0455266276659007
"ENSG00000006638",163.843508931285,0.273421891405803,0.19977533992806,1.36864685853751,0.171109689091415,0.250945189991504
"ENSG00000006652",892.525541134779,0.361437025707106,0.18226696274722,1.98300898999656,0.0473664253627834,0.0839562235700823
"ENSG00000006659",7.63049814182016,4.44877591158816,1.02717436569839,4.33108151853397,1.48378731950118e-05,6.35067589412365e-05
"ENSG00000006695",237.16362887763,0.1164066853282,0.170217435333354,0.683870515968173,0.49405693351156,0.591967848179758
"ENSG00000006704",894.167483997133,0.75003572536374,0.23243933380541,3.22680207813556,0.00125182017412006,0.00343825154706092
"ENSG00000006712",1426.04756394298,-0.396081829388683,0.18225591586908,-2.17321795838551,0.0297639167901693,0.0564238738597759
"ENSG00000006715",1130.63725509171,-0.252630919535578,0.110942504644394,-2.27713373107396,0.0227782409552618,0.0446949926788516
"ENSG00000006740",291.860296012196,-0.817372205661493,0.277277233956501,-2.94785184487855,0.00319990381332498,0.007925852077495
"ENSG00000006744",1138.34215975228,0.0887995228325844,0.157900138334983,0.562377739303796,0.573858682558476,0.664263857793548
"ENSG00000006747",123.724121710191,1.17966207650615,0.296121485232122,3.98370984659031,6.78477050436032e-05,0.00025089665690946
"ENSG00000006756",1163.73680870104,-0.768354153563109,0.218874837490234,-3.51047275407979,0.000447310645845019,0.00137561280961887
"ENSG00000006757",390.219065567592,-0.895768551481567,0.226567671679584,-3.95364680601201,7.69690020246261e-05,0.000281053255252943
"ENSG00000006788",3.65531216028737,2.21736627993099,0.730708624525288,3.03454236819981,0.00240900916361059,0.00612738040342772
"ENSG00000006831",1248.85888161108,-0.208045165864561,0.132559126718073,-1.5694518439838,0.11654269194809,0.181072724778271
"ENSG00000006837",68.2810132598656,-0.493514924460907,0.179011127113209,-2.75689524120365,0.00583530431233066,0.0134957230818674
"ENSG00000007001",6.53262337058843,-1.83587975564056,0.454731278702945,-4.03728496723855,5.40733701980383e-05,0.000205015290207692
"ENSG00000007038",435.221096800283,3.82501102370876,0.617259589975432,6.19676240892589,5.76364023385607e-10,6.43249057727332e-09
"ENSG00000007047",668.857803223928,-0.742872984286156,0.152941144431986,-4.85724745322875,1.19028805031661e-06,6.49297226879161e-06
"ENSG00000007062",276.49988923763,2.44780153612561,0.651853292204513,3.7551417863479,0.0001732433763921,0.00058600526047978
"ENSG00000007080",1365.85814570532,0.182688633983644,0.175142598379784,1.04308509565158,0.296908882912872,0.395219673836453
"ENSG00000007129",20.563377557448,1.10423056450257,0.41288348056371,2.67443629131146,0.0074854997299406,0.0168204070352783
"ENSG00000007168",2266.45329853173,-0.228843149278655,0.129677952365543,-1.76470359921771,0.0776135933730643,0.128061761938228
"ENSG00000007171",18.5518522564428,-1.32996410352874,0.415502675142315,-3.20085569382485,0.00137020135823462,0.0037266060176639
"ENSG00000007174",48.1406988582203,-2.37906331227278,0.559216496093554,-4.25427956594968,2.09723145538565e-05,8.69888829247686e-05
"ENSG00000007202",2310.57786354955,0.285873954331432,0.126563435528254,2.25874047380465,0.0238995332431645,0.0465345274688098
"ENSG00000007216",1.59379146173055,2.91335118759197,1.18682491876441,2.45474386451627,0.014098500242855,0.0292831433306474
"ENSG00000007237",989.00952468537,-0.0942911689457629,0.290515589606547,-0.32456491947115,0.745510381166077,0.806929800834459
"ENSG00000007255",457.625154988268,-0.239173454075733,0.220893945950059,-1.08275241789473,0.278918330691011,0.376057616093932
"ENSG00000007264",98.2149606798755,1.08785901363293,0.421910676282929,2.57841072716402,0.0099255942858834,0.0215217110484376
"ENSG00000007306",0.836657120152052,1.54943731269827,2.14039586081608,0.72390221877345,0.469125767726212,0.569129636432558
"ENSG00000007312",103.616263001856,2.98651373209635,0.533234570233426,5.60075039918921,2.13425865442053e-08,1.6915453811006e-07
"ENSG00000007314",34.1669007067602,1.41169799183117,0.648362484811462,2.17732830770072,0.0294560805455934,0.055917614928126
"ENSG00000007341",202.27644107447,-0.589797477642026,0.160472548197265,-3.67537927369983,0.000237496328292607,0.000780647177723438
"ENSG00000007350",56.9117414695088,5.34870387638497,0.967663381455409,5.52744268191722,3.24932334780824e-08,2.47909423626896e-07
"ENSG00000007372",48.6976245858146,-0.0645601590924886,0.382698758029079,-0.168697069791857,0.866034923715167,0.902798438336403
"ENSG00000007376",636.445611275578,0.871819724248389,0.206286409228415,4.2262586639096,2.37608847678761e-05,9.73562313776198e-05
"ENSG00000007384",707.995378757924,-0.343887157622165,0.213546859016869,-1.61035924014691,0.107319453425032,0.16890253570115
"ENSG00000007392",1598.83673086331,0.429095926038022,0.259453191607518,1.6538471674965,0.0981585695626165,0.156798860058582
"ENSG00000007402",142.273723384438,-0.0436764923475245,0.409756665691449,-0.106591291867875,0.915113227307716,0.938499670910109
"ENSG00000007516",199.519660953997,-0.191820744256626,0.429808684762482,-0.446293318532241,0.655385381963604,0.733872588938538
"ENSG00000007520",1169.26522167491,-0.232124416369882,0.159857117397582,-1.45207432830509,0.14648093914386,0.220107021935555
"ENSG00000007541",1074.54111012277,0.0455327995206353,0.17183933690628,0.264973086723842,0.791030194665238,0.844246392571661
"ENSG00000007545",672.387157848653,-0.0842548805620542,0.166077430490414,-0.507322881340685,0.611928286354075,0.696671335321323
"ENSG00000007866",946.800581109646,0.412359989649854,0.206175366119727,2.00004490066187,0.0454954156537898,0.081194681934748
"ENSG00000007908",62.2707844341581,-0.248053062943792,0.705674107699433,-0.351512206891748,0.725204116281695,0.790960758897374
"ENSG00000007923",1014.30028826116,0.147988165047233,0.167898675817145,0.881413533054923,0.378094035517641,0.480097453828997
"ENSG00000007933",48.6004922794832,5.27872195031611,0.710138221325865,7.43337253480099,1.05863203663811e-13,2.61875007413727e-12
"ENSG00000007944",776.535693615944,-0.569687532178438,0.170479329648785,-3.34168097300761,0.000832727116754597,0.00239046354616738
"ENSG00000007952",8.51080097756454,-0.464565255497975,0.409281939360315,-1.13507392049614,0.256344347592543,0.351108533456045
"ENSG00000007968",169.31034809434,2.49343262168545,0.314996197393897,7.91575467359517,2.45757784665778e-15,8.54631600442802e-14
"ENSG00000008018",2224.2201342478,-0.0352435555022266,0.150433909131267,-0.234279330409964,0.814768131389204,0.862912499318464
"ENSG00000008056",56.759297531322,-0.467488722699813,0.350995110912461,-1.33189525484988,0.182894610542717,0.265282430837242
"ENSG00000008083",428.771304863332,0.255244781859972,0.194858975239982,1.30989492039369,0.190231385787263,0.273739256489678
"ENSG00000008086",22.9742072954149,-0.44032621643791,0.406871863598097,-1.08222331361025,0.279153311584646,0.376281649405158
"ENSG00000008118",100.50325078943,-4.22008564429594,0.576052907656013,-7.3258646700833,2.37363231697057e-13,5.45026865509176e-12
"ENSG00000008128",858.312132751699,0.263322710416148,0.197089430206539,1.33605698763349,0.181530647334055,0.263667107669453
"ENSG00000008130",1863.70259156248,0.270019969208829,0.137831982747067,1.95905162087335,0.0501067417108901,0.0881136876037236
"ENSG00000008196",0.426847187740287,1.0656097253024,1.90826783052849,0.558417276786186,0.576559477983161,0.666243422788632
"ENSG00000008197",0.0584514683953405,-0.00424861509904371,4.95461769202046,-0.000857506141369134,0.999315809172857,NA
"ENSG00000008226",78.5583347982846,-1.15363802639983,0.374709442419266,-3.07875355088869,0.00207868561180484,0.00537986369208651
"ENSG00000008256",873.814405187018,0.273923545018824,0.174455613396051,1.57016182905482,0.116377467330117,0.18087457395101
"ENSG00000008277",139.231233680642,-0.712676513370218,0.37233571531064,-1.91406970662385,0.0556112496257784,0.0965114861058171
"ENSG00000008282",1980.82934253855,-0.34696437836456,0.181477925475623,-1.91188199586933,0.0558913314619465,0.0969011920830495
"ENSG00000008283",1468.92307633456,1.00504884775926,0.207143467113768,4.85194566723778,1.22256119652741e-06,6.65766942653622e-06
"ENSG00000008294",1758.04549727213,-0.364361532712871,0.258002784584387,-1.41223876052274,0.157879671211276,0.234807326921179
"ENSG00000008300",133.345088399787,1.93053040863366,0.286214871465316,6.7450387841486,1.52986152990678e-11,2.43913803389457e-10
"ENSG00000008311",167.976479501271,-1.24845688848125,0.32366733014775,-3.8572224385802,0.000114682790355426,0.000403048488404021
"ENSG00000008323",182.250487596744,2.88291461308812,0.3788919612788,7.60880384835292,2.76644228771492e-14,7.79576573321135e-13
"ENSG00000008324",327.984543772983,0.246681273524473,0.156884507786164,1.57237497191694,0.115863615144345,0.180192656267588
"ENSG00000008382",363.861585407653,-0.184132452887093,0.217793382481601,-0.845445581445287,0.397862104083777,0.499794578233897
"ENSG00000008394",847.197644039666,2.8686438178122,0.482556008115503,5.94468573506096,2.769877419599e-09,2.65985827646935e-08
"ENSG00000008405",414.784372202834,0.635931583294926,0.158455739233213,4.01330735240188,5.98738705054173e-05,0.000224198142729712
"ENSG00000008438",1.61256123480772,1.26072696311274,0.89919026914193,1.40206917976972,0.160894589439443,0.238588840392395
"ENSG00000008441",2606.1771465554,-0.783338051838006,0.289540266018291,-2.70545462505212,0.0068210966289843,0.0154791075647219
"ENSG00000008513",1831.36767169259,0.541459637331077,0.229476247421317,2.35954545804019,0.018297338965619,0.0368596619565561
"ENSG00000008516",57.2602300823236,1.38236720544615,0.317176084906347,4.3583588777014,1.31041377765505e-05,5.69368557624859e-05
"ENSG00000008517",1656.62795841818,1.9226102851542,0.321176456275008,5.9861495062638,2.14866877964264e-09,2.11192247281209e-08
"ENSG00000008710",4023.02005538045,-0.824882461171128,0.179672030822609,-4.5910454587422,4.41031255618002e-06,2.11809756888746e-05
"ENSG00000008735",172.838918591332,-2.26946616639511,0.298775253371266,-7.59589738704033,3.0566667764567e-14,8.52845573268354e-13
"ENSG00000008838",1172.3260181567,-0.151791870661539,0.139062745986338,-1.09153511664764,0.2750374885295,0.371908962370547
