"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000004897",936.561967787002,0.125490714985998,0.126009991000598,0.369127253959972,0.4709402344155
"ENSG00000004939",3.48271975938108,0.224573032276249,0.677843811042599,0.0133101896847856,0.0278542015911933
"ENSG00000004948",4.45748098197389,1.19511757658266,0.655778700669055,0.161508308413954,0.239332521870793
"ENSG00000004961",327.889233284186,0.354962845579858,0.176308942624593,0.0402514042476113,0.0729773278601697
"ENSG00000004975",875.761574017126,-1.05631663803766,0.191817424687682,1.8252088776959e-08,1.46535799315142e-07
"ENSG00000005001",452.567303164933,1.01992771774656,0.563078393426425,0.0201538958247901,0.0400739780663633
"ENSG00000005007",2584.87818420221,-0.0330061729222261,0.167037526774435,0.694091485152136,0.765998628778912
"ENSG00000005020",679.09642137479,-0.22973055293684,0.258757303377082,0.347294497293278,0.448843006129521
"ENSG00000005022",4193.846882646,0.882626727159205,0.192681076996846,2.24455415921481e-06,1.15575272640256e-05
"ENSG00000005059",460.543889355951,0.420495202119155,0.214090111244986,0.0489395602788502,0.0863221353590746
"ENSG00000005073",10.246648497298,-0.209593669931768,0.494321952277038,0.609328995882444,0.694453446830101
"ENSG00000005075",1217.98124382113,-0.00605108230760272,0.164906127400438,0.892750800294623,0.922265801858812
"ENSG00000005100",462.124655465312,0.213423816780738,0.189220516914499,0.283759851330876,0.381259474077657
"ENSG00000005102",246.479042880997,3.11470652794877,0.518767571206181,4.28969931617575e-11,6.18206216766589e-10
"ENSG00000005108",112.653553806864,-0.159020510263702,0.34604614175794,0.604487474328036,0.690041719624225
"ENSG00000005156",411.216986765249,-0.302815949555274,0.157468391813638,0.0506780241908276,0.0890204385401835
"ENSG00000005175",440.706836876859,-0.189112549462478,0.158995195173095,0.225167639571322,0.315472395741256
"ENSG00000005187",305.886798910294,-2.86099823165692,0.333753047932109,4.410091906337e-18,2.45380070243609e-16
"ENSG00000005189",100.409265492583,0.716243572326106,0.279530380177402,0.00617479418637856,0.0141665291265355
"ENSG00000005194",613.406776907712,0.571140934628246,0.12937733083452,8.01806957583967e-06,3.6498663404747e-05
"ENSG00000005238",434.638407545473,0.662324751069405,0.200267341874884,0.000727299047327913,0.00212015679764717
"ENSG00000005243",415.00132664495,1.07694418467557,0.372792019420666,0.00126909561481573,0.00348156540478243
"ENSG00000005249",681.967556572992,-2.21668596099453,0.425831922302624,6.28781391802091e-08,4.5308136625499e-07
"ENSG00000005302",707.914783441926,0.670348530431062,0.143146478513759,2.62003992237609e-06,1.32807727356566e-05
"ENSG00000005339",1890.49613501369,-0.744944931699985,0.158107180444665,1.76420322339551e-06,9.28589116432689e-06
"ENSG00000005379",880.47998106565,-0.547040410364736,0.28373966143059,0.03509922375999,0.0650352026348232
"ENSG00000005381",14.1058264743007,1.78672983924352,0.519489612561239,9.11400304125219e-05,0.000326891633744165
"ENSG00000005421",31.2779396878059,0.196496312820949,0.440345870155146,0.603878326135103,0.689469359929188
"ENSG00000005436",402.269163002335,-0.317204087019925,0.182317274043362,0.0663519175288243,0.112031964894301
"ENSG00000005448",407.217049316068,-0.00164587667982195,0.235305930528519,0.96186186751825,0.972859497807067
"ENSG00000005469",285.727782618749,-0.387119009510611,0.184224431339536,0.0320961707952092,0.0601921660615503
"ENSG00000005471",24.5294902135906,-0.0833262745789958,0.332558158854437,0.786235472913764,0.840671538910078
"ENSG00000005483",1671.55174419668,-0.409622406947847,0.162503603974676,0.00973213649054791,0.0211476219235406
"ENSG00000005486",1635.25643309364,0.40387080684617,0.185936914366757,0.0306654727462101,0.0579498341047695
"ENSG00000005513",10.7885177890781,0.709471906151972,0.463333209931872,0.0670985078362829,0.113043966686439
"ENSG00000005700",900.400387292525,-0.333445713192794,0.142268277167074,0.0164393802677207,0.0335891797359411
"ENSG00000005801",565.788112516736,0.85176946517203,0.223930016111495,7.80368817748146e-05,0.00028462777551764
"ENSG00000005810",1182.1872120463,-0.850511055460498,0.160055525419537,7.09300331984403e-08,5.0559707288424e-07
"ENSG00000005812",1031.28714389813,-0.936658720578957,0.156936236542074,1.44588843536071e-09,1.4842392730045e-08
"ENSG00000005844",450.33837996857,1.87260926255071,0.396019397769619,1.91258754113527e-07,1.24412166857447e-06
"ENSG00000005882",861.173041877795,-1.65520207375005,0.191393962182091,2.28207429293127e-18,1.36895931647215e-16
"ENSG00000005884",3809.53757354681,0.696684386581372,0.270841590833891,0.00986705997963878,0.0214020433185476
"ENSG00000005889",889.096068631733,-0.747018759459863,0.150331873004995,5.48489591320815e-07,3.24062979224203e-06
"ENSG00000005893",3020.54641495893,0.0107548757023896,0.136406217862894,0.93883930769363,0.956006623971492
"ENSG00000005955",1100.60772865759,-0.471033667903259,0.109171539574697,1.3655458917352e-05,5.9038330940876e-05
"ENSG00000005961",94.7090410690665,0.955162179825747,0.430762841438632,0.00954479161983997,0.0208017506737566
"ENSG00000005981",13.0504500619618,-0.754696654924839,0.350640538673577,0.0202073474922446,0.0401636200518873
"ENSG00000006007",1199.18227561383,0.621126957057187,0.158103816377328,7.43544324478299e-05,0.000272595050662441
"ENSG00000006015",955.004391413831,-0.387496367336513,0.228089586210287,0.07933182740135,0.130560164505857
"ENSG00000006016",79.5806046537076,0.195353000717909,0.549758753277183,1.95698164441784e-10,2.42675837508042e-09
"ENSG00000006025",439.543393467112,0.279565971723904,0.228771543176972,0.223882183140751,0.313879812121666
"ENSG00000006042",1649.74567192034,-1.77045450850842,0.276139074297123,5.40256182162146e-11,7.59762466870664e-10
"ENSG00000006047",145.269522383775,3.39520809183148,0.492366271844069,1.71680776877786e-13,4.10408990404231e-12
"ENSG00000006059",0.107871459014706,0.0787472814700535,0.885974118312696,0.926704578624653,NA
"ENSG00000006071",3.12901062833999,-0.492352144209332,0.616427199047606,0.0365320713604316,0.0672874344497069
"ENSG00000006074",287.844135619962,2.19058030714128,0.934744898433399,0.0006430125608383,0.00190318105395152
"ENSG00000006075",466.306636594005,2.49964329212458,0.545737967956574,1.75650856461546e-07,1.15472391802597e-06
"ENSG00000006114",823.034875220821,-0.114429578869786,0.127530363774451,0.363475019748975,0.465352749723501
"ENSG00000006116",0.151886865226841,0.0609484278232634,0.88537160376288,0.900714771447391,NA
"ENSG00000006118",1591.38046097941,0.302352620620046,0.257386416339136,0.218072002401477,0.306719677469135
"ENSG00000006125",2515.57471066608,-0.754162625854439,0.113237373578545,1.8409654118897e-11,2.88012812116012e-10
"ENSG00000006128",4.75941902981272,1.48074713396929,1.44810611425561,0.0152425274133516,0.0313910048521293
"ENSG00000006194",664.316162193066,-0.655883371236728,0.117909394126049,1.72157317488049e-08,1.39263879751395e-07
"ENSG00000006210",492.541204901858,0.331224230107968,0.295685054458044,0.233149257574668,0.324660304449009
"ENSG00000006282",1469.37304955354,-0.536177812795587,0.192580042084211,0.00394220322710893,0.00953920750631325
"ENSG00000006283",102.996715021699,-0.478645847110147,0.366717596710147,0.155745034834549,0.232082105937277
"ENSG00000006327",1290.86727734771,2.10439157661114,0.298969776246226,1.49424485252474e-13,3.62623567497659e-12
"ENSG00000006377",23.316002783127,1.86613131375492,1.0084747247499,0.00300168971731839,0.0074822017677761
"ENSG00000006432",257.535416942509,1.34483552395711,0.257709279555451,4.23444725545148e-08,3.16158885708466e-07
"ENSG00000006451",1153.0093570064,0.15784563053039,0.127632746803812,0.300056600301285,0.398503495111357
"ENSG00000006453",837.442579253456,2.25090127768311,0.317422432730721,7.6751545273772e-14,1.96968270464616e-12
"ENSG00000006459",435.50464329981,0.69850347350627,0.156454028582545,7.77801130793233e-06,3.55262346034452e-05
"ENSG00000006468",344.782860458218,1.85149191501813,0.464138155677679,6.97440657348083e-06,3.21519473065653e-05
"ENSG00000006530",554.25829236426,0.380094351490472,0.140026289235758,0.00781996571170731,0.0174935394245349
"ENSG00000006534",890.903531670847,1.19444896516512,0.269288562948196,2.43063574625231e-06,1.24256947496829e-05
"ENSG00000006555",249.771665464387,1.30016597561764,0.359089201042369,6.25519729097585e-05,0.000233019148452498
"ENSG00000006576",643.022806670796,0.562630053645674,0.164660410544385,0.000483766192843003,0.00147449600473393
"ENSG00000006606",10.9401880426021,-2.48376431066635,0.478475104535497,6.5409537620644e-08,4.68857910442824e-07
"ENSG00000006607",483.468136038238,0.0013669743344235,0.167465717206563,0.961175679755436,0.972319158336075
"ENSG00000006611",16.4396972650319,1.97445075409959,0.857092995458734,0.00117245639473805,0.00324067285146028
"ENSG00000006625",979.479097167103,0.893483027649251,0.191364088798188,1.91217702041117e-06,9.97720850334681e-06
"ENSG00000006634",234.665846089773,0.471413754868676,0.215985468807035,0.0232814286917064,0.0455266276659007
"ENSG00000006638",163.843508931285,0.258821362212986,0.195937213485538,0.171109689091415,0.250945189991504
"ENSG00000006652",892.525541134779,0.358596838758252,0.179392466110377,0.0473664253627834,0.0839562235700823
"ENSG00000006659",7.63049814182016,0.255304085335939,0.658370979092901,1.48378731950118e-05,6.35067589412365e-05
"ENSG00000006695",237.16362887763,0.112206050509442,0.167358022027609,0.49405693351156,0.591967848179758
"ENSG00000006704",894.167483997133,0.725689555420518,0.230941943223901,0.00125182017412006,0.00343825154706092
"ENSG00000006712",1426.04756394298,-0.380680033291241,0.178697263040299,0.0297639167901693,0.0564238738597759
"ENSG00000006715",1130.63725509171,-0.234947688446383,0.109622819593122,0.0227782409552618,0.0446949926788516
"ENSG00000006740",291.860296012196,-0.746169703238077,0.267937430392496,0.00319990381332498,0.007925852077495
"ENSG00000006744",1138.34215975228,0.101511474271127,0.154939227611845,0.573858682558476,0.664263857793548
"ENSG00000006747",123.724121710191,1.10678305823851,0.300419099278742,6.78477050436032e-05,0.00025089665690946
"ENSG00000006756",1163.73680870104,-0.72639996411946,0.214195967316955,0.000447310645845019,0.00137561280961887
"ENSG00000006757",390.219065567592,-0.838955652422244,0.221520689810156,7.69690020246261e-05,0.000281053255252943
"ENSG00000006788",3.65531216028737,1.8476843395653,0.757652608971597,0.00240900916361059,0.00612738040342772
"ENSG00000006831",1248.85888161108,-0.20266783486907,0.131038916262072,0.11654269194809,0.181072724778271
"ENSG00000006837",68.2810132598656,-0.475162188073682,0.175977596581213,0.00583530431233066,0.0134957230818674
"ENSG00000007001",6.53262337058843,-1.67918412152915,0.445646148793708,5.40733701980383e-05,0.000205015290207692
"ENSG00000007038",435.221096800283,3.62945438382613,0.661754734326029,5.76364023385607e-10,6.43249057727332e-09
"ENSG00000007047",668.857803223928,-0.722983794170794,0.151328372699084,1.19028805031661e-06,6.49297226879161e-06
"ENSG00000007062",276.49988923763,2.11190435099462,0.739488587709353,0.0001732433763921,0.00058600526047978
"ENSG00000007080",1365.85814570532,0.186030900866336,0.171877450117284,0.296908882912872,0.395219673836453
"ENSG00000007129",20.563377557448,0.968132472760671,0.418294239348711,0.0074854997299406,0.0168204070352783
"ENSG00000007168",2266.45329853173,-0.190589552098168,0.126985362173483,0.0776135933730643,0.128061761938228
"ENSG00000007171",18.5518522564428,-1.19106476492116,0.401359038743167,0.00137020135823462,0.0037266060176639
"ENSG00000007174",48.1406988582203,-2.16502644187912,0.542555640907915,2.09723145538565e-05,8.69888829247686e-05
"ENSG00000007202",2310.57786354955,0.28073446214447,0.125624461767558,0.0238995332431645,0.0465345274688098
"ENSG00000007216",1.59379146173055,3.21055415685295,1.79360116123053,0.014098500242855,0.0292831433306474
"ENSG00000007237",989.00952468537,-0.0718562899547573,0.274575623537941,0.745510381166077,0.806929800834459
"ENSG00000007255",457.625154988268,-0.206082887842641,0.213069376882485,0.278918330691011,0.376057616093932
"ENSG00000007264",98.2149606798755,1.51868879897003,0.442662075136881,0.0099255942858834,0.0215217110484376
"ENSG00000007306",0.836657120152052,0.279070315811677,0.939415485755942,0.469125767726212,0.569129636432558
"ENSG00000007312",103.616263001856,2.81065925462318,0.568732233028804,2.13425865442053e-08,1.6915453811006e-07
"ENSG00000007314",34.1669007067602,1.05403893654633,0.687196504510062,0.0294560805455934,0.055917614928126
"ENSG00000007341",202.27644107447,-0.564277179064421,0.1581383428122,0.000237496328292607,0.000780647177723438
"ENSG00000007350",56.9117414695088,6.09693360737234,1.05222167672099,3.24932334780824e-08,2.47909423626896e-07
"ENSG00000007372",48.6976245858146,-0.0534655148470256,0.350710962046037,0.866034923715167,0.902798438336403
"ENSG00000007376",636.445611275578,0.842444395768368,0.206234655905751,2.37608847678761e-05,9.73562313776198e-05
"ENSG00000007384",707.995378757924,-0.314642724187729,0.207051545597287,0.107319453425032,0.16890253570115
"ENSG00000007392",1598.83673086331,0.412679541124049,0.252598918268798,0.0981585695626165,0.156798860058582
"ENSG00000007402",142.273723384438,-0.0269744662542886,0.370589342277851,0.915113227307716,0.938499670910109
"ENSG00000007516",199.519660953997,-0.148389303861071,0.384576463332611,0.655385381963604,0.733872588938538
"ENSG00000007520",1169.26522167491,-0.216142909226817,0.156888340926049,0.14648093914386,0.220107021935555
"ENSG00000007541",1074.54111012277,0.0523334467448236,0.16839573310387,0.791030194665238,0.844246392571661
"ENSG00000007545",672.387157848653,-0.0639235160337872,0.162413936724995,0.611928286354075,0.696671335321323
"ENSG00000007866",946.800581109646,0.407580585589749,0.20240031928819,0.0454954156537898,0.081194681934748
"ENSG00000007908",62.2707844341581,-0.144208739233227,0.546608487542076,0.725204116281695,0.790960758897374
"ENSG00000007923",1014.30028826116,0.156845334471471,0.16466909393522,0.378094035517641,0.480097453828997
"ENSG00000007933",48.6004922794832,5.07940743682069,0.755306384581575,1.05863203663811e-13,2.61875007413727e-12
"ENSG00000007944",776.535693615944,-0.5508778939975,0.167930324744474,0.000832727116754597,0.00239046354616738
"ENSG00000007952",8.51080097756454,-0.389343319507513,0.372748976167224,0.256344347592543,0.351108533456045
"ENSG00000007968",169.31034809434,2.42844800396956,0.322096236099899,2.45757784665778e-15,8.54631600442802e-14
"ENSG00000008018",2224.2201342478,-0.00391720709951349,0.147091240775609,0.814768131389204,0.862912499318464
"ENSG00000008056",56.759297531322,-0.408044708340017,0.3280971546701,0.182894610542717,0.265282430837242
"ENSG00000008083",428.771304863332,0.244419144273471,0.191265389177379,0.190231385787263,0.273739256489678
"ENSG00000008086",22.9742072954149,-0.368603647194331,0.372170533198313,0.279153311584646,0.376281649405158
"ENSG00000008118",100.50325078943,-4.06904907715424,0.562199283647072,2.37363231697057e-13,5.45026865509176e-12
"ENSG00000008128",858.312132751699,0.264810612591075,0.192839137807104,0.181530647334055,0.263667107669453
"ENSG00000008130",1863.70259156248,0.274672184156861,0.13622361641229,0.0501067417108901,0.0881136876037236
"ENSG00000008196",0.426847187740287,0.397503586436924,1.00640975442025,0.576559477983161,0.666243422788632
"ENSG00000008197",0.0584514683953405,0.032259435082109,0.87749729712686,0.999315809172857,NA
"ENSG00000008226",78.5583347982846,-1.02857605918398,0.359811000494334,0.00207868561180484,0.00537986369208651
"ENSG00000008256",873.814405187018,0.280816901411203,0.171205306219785,0.116377467330117,0.18087457395101
"ENSG00000008277",139.231233680642,-0.621027279288569,0.349840186084676,0.0556112496257784,0.0965114861058171
"ENSG00000008282",1980.82934253855,-0.320260072521721,0.177122472268027,0.0558913314619465,0.0969011920830495
"ENSG00000008283",1468.92307633456,0.972252411339461,0.207882918093657,1.22256119652741e-06,6.65766942653622e-06
"ENSG00000008294",1758.04549727213,-0.337421959364453,0.247875127703734,0.157879671211276,0.234807326921179
"ENSG00000008300",133.345088399787,1.86932108538153,0.29169115813177,1.52986152990678e-11,2.43913803389457e-10
"ENSG00000008311",167.976479501271,-1.16406363798425,0.316058313891655,0.000114682790355426,0.000403048488404021
"ENSG00000008323",182.250487596744,2.79701207263566,0.386761145333193,2.76644228771492e-14,7.79576573321135e-13
"ENSG00000008324",327.984543772983,0.240305579763449,0.154906045335067,0.115863615144345,0.180192656267588
"ENSG00000008382",363.861585407653,-0.166170083610769,0.210848634003924,0.397862104083777,0.499794578233897
"ENSG00000008394",847.197644039666,2.72447148791041,0.509407080391258,2.769877419599e-09,2.65985827646935e-08
"ENSG00000008405",414.784372202834,0.621603983815422,0.15784659065128,5.98738705054173e-05,0.000224198142729712
"ENSG00000008438",1.61256123480772,0.675643069199508,0.787621560478627,0.160894589439443,0.238588840392395
"ENSG00000008441",2606.1771465554,-0.683305919484199,0.276281179007501,0.0068210966289843,0.0154791075647219
"ENSG00000008513",1831.36767169259,0.5318535016803,0.225498495005806,0.018297338965619,0.0368596619565561
"ENSG00000008516",57.2602300823236,1.2999743785587,0.323684758136854,1.31041377765505e-05,5.69368557624859e-05
"ENSG00000008517",1656.62795841818,1.85042832164592,0.329754508781938,2.14866877964264e-09,2.11192247281209e-08
"ENSG00000008710",4023.02005538045,-0.798020625411672,0.177330540175651,4.41031255618002e-06,2.11809756888746e-05
"ENSG00000008735",172.838918591332,-2.20695122758934,0.29613740805272,3.0566667764567e-14,8.52845573268354e-13
"ENSG00000008838",1172.3260181567,-0.125936643401285,0.136524862229519,0.2750374885295,0.371908962370547
"ENSG00000008853",536.800382313003,-1.20133835031511,0.206413940014137,2.92395981631726e-09,2.79662843218865e-08
"ENSG00000008869",580.987066492399,0.0257239721402236,0.142621321473234,0.914815796450488,0.938377900430884
"ENSG00000008952",2848.94835629051,-0.515562973416003,0.12813875011239,3.90871114516657e-05,0.000152565309358718
"ENSG00000008988",30441.6045573829,-0.810867896699503,0.217177377455344,5.52974831280951e-05,0.000209078291535732
"ENSG00000009307",9866.4480706146,-0.587378948341156,0.141849107148216,2.7788510059138e-05,0.000112159007379145
"ENSG00000009335",1399.63033880957,0.167714707793815,0.135900766584072,0.212457345756039,0.300239318889677
"ENSG00000009413",576.488041447783,-0.00741784755167593,0.188568053436386,0.916734121436164,0.939893617213513
"ENSG00000009694",55.2854564420992,2.19877552857298,0.678118760074303,5.10922528244542e-05,0.000194867253172705
"ENSG00000009709",0.278891496001607,0.114682723579194,0.892156930081771,0.712635099673659,NA
"ENSG00000009724",45.0360603507241,-0.581503020254865,0.308330579698575,0.0463939757051999,0.0825272881509447
"ENSG00000009765",56.7019702156381,0.484525383445983,0.273982457210527,0.0605338671659449,0.10366742029775
"ENSG00000009780",297.120809809386,-0.181821610331138,0.132614823073214,0.165399576809601,0.244006323119974
"ENSG00000009790",175.465545193833,2.15656539437565,0.410252975622036,8.98920024202669e-09,7.67259616922829e-08
"ENSG00000009830",490.119219604667,0.482687308065043,0.155795064074309,0.0018636419704509,0.00488388686208539
"ENSG00000009844",872.13795925198,0.29925626529822,0.143471410332636,0.0343721578036708,0.0638853544925702
"ENSG00000009950",457.128732286369,1.92680995143085,0.516822336507466,1.41138606521731e-05,6.07329453214784e-05
"ENSG00000009954",1890.52984112058,-0.438667584538831,0.13751139343557,0.000936997608731574,0.00265484960844447
"ENSG00000010017",965.898092287961,0.070266308362232,0.13357617088942,0.703388109704139,0.773368357516504
"ENSG00000010030",86.9251625719254,1.51222605939416,0.376053663204777,8.26734790465227e-06,3.75088656056972e-05
"ENSG00000010072",212.875494450779,0.665398339931974,0.165014117175993,3.39197248551511e-05,0.000134224497695213
"ENSG00000010165",878.365626558731,0.284524047980948,0.154893779511038,0.0618523530938864,0.105501845565154
"ENSG00000010219",363.374606595902,-0.303443608236347,0.200911619840661,0.111808453552182,0.174792334423625
"ENSG00000010244",2578.33666948013,0.145741103497541,0.0919305990490826,0.111269375966951,0.17410555437411
"ENSG00000010256",2921.48102546151,0.400255873573521,0.170649960493244,0.0174863602255271,0.0354278420388573
"ENSG00000010270",700.191152167921,-0.0895679255158973,0.131261066697525,0.48893253625324,0.587220732397998
"ENSG00000010278",8555.83324219553,2.31284813650185,0.323137802293988,1.32600856817403e-13,3.24255547448009e-12
"ENSG00000010282",4.4395339775047,2.10327971094835,1.02196039812511,0.123089788850254,0.189724713888668
"ENSG00000010292",1734.26389615393,1.50759886235634,0.249128565102638,2.8480238899015e-10,3.41691666190933e-09
"ENSG00000010295",493.984172100273,0.13983169319915,0.347109397062972,0.68792822835696,0.761341612657262
"ENSG00000010310",82.9644947058902,0.555126060243735,0.324840685125301,0.0614456084014497,0.10496661910423
"ENSG00000010318",50.3114386709905,-0.119822028787684,0.197439551566538,0.52631156800661,0.621116246124117
"ENSG00000010319",241.664779898357,0.306266167475878,0.439486353382249,0.00104023650133788,0.00291469927960267
"ENSG00000010322",2487.51009823892,-0.431328181961664,0.151633416198739,0.00390146870954658,0.00945136210858862
"ENSG00000010327",5012.81902030538,1.91869548927621,0.415567440548221,3.13968370076876e-07,1.95743320298659e-06
"ENSG00000010361",554.37705743768,-0.844628236809201,0.188796146866046,5.00141561764788e-06,2.36996233513623e-05
"ENSG00000010379",54.4420636013411,4.05721041039495,0.643951022713605,9.4883452374361e-12,1.5851895141673e-10
"ENSG00000010404",2689.95352849402,-0.627093556693797,0.134930028387122,2.63455520387576e-06,1.3343778810976e-05
