"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005001",452.567303164933,-1.32254467731684,0.483406340025589,-2.73588608135927,0.00622125589974541,0.0291790912192899
"ENSG00000005007",2584.87818420221,-0.439161853278451,0.142646590163837,-3.07867052955175,0.00207926491596636,0.0128805770439988
"ENSG00000005020",679.09642137479,0.669867581412631,0.222905573286371,3.0051630003528,0.00265438558529189,0.0154448771239054
"ENSG00000005022",4193.846882646,-0.308196855264312,0.175054727860259,-1.76057430171401,0.0783104813561441,0.18569334950451
"ENSG00000005059",460.543889355951,0.0828633862591183,0.183306491640149,0.452048290912623,0.651234193862042,0.788186591864318
"ENSG00000005073",10.246648497298,1.17218280576456,0.516047601404878,2.27146255999143,0.0231189909744589,0.0769952921178544
"ENSG00000005075",1217.98124382113,-0.251652357610943,0.160721663711077,-1.56576501138844,0.117403640177928,0.249366503608908
"ENSG00000005100",462.124655465312,-0.4046412222474,0.161048781177817,-2.51253824641261,0.0119866111362249,0.0477052015071914
"ENSG00000005102",246.479042880997,0.25014570676965,0.443796468700394,0.563649610602293,0.572992616694924,0.727651560523906
"ENSG00000005108",112.653553806864,0.456817563115364,0.345892181388862,1.32069352155086,0.186603575086517,0.34597387910491
"ENSG00000005156",411.216986765249,-0.184046784920655,0.139694005185706,-1.31749952101371,0.187671241520103,0.347361245649905
"ENSG00000005175",440.706836876859,-0.113292037514932,0.136577671672201,-0.829506288457184,0.40681797990325,0.583294571509225
"ENSG00000005187",305.886798910294,-0.462072554499244,0.407227117848558,-1.13468021712415,0.256509329106555,0.429203686830686
"ENSG00000005189",100.409265492583,-0.329734812771683,0.230439154088407,-1.43089751425308,0.152459589582751,0.300846828471073
"ENSG00000005194",613.406776907712,-0.00875562662477047,0.114802204614132,-0.076267059976762,0.939206631821959,0.967515339879813
"ENSG00000005238",434.638407545473,0.36632384737623,0.168856266156366,2.16944183188916,0.0300491559895682,0.0928020708010374
"ENSG00000005243",415.00132664495,1.24097995451306,0.305873341721204,4.05716937451903,4.96710607733289e-05,0.000791865111367638
"ENSG00000005249",681.967556572992,0.129944893681912,0.442488869302987,0.293668163645793,0.769011483876952,0.868848437508551
"ENSG00000005302",707.914783441926,0.207393823588337,0.125907899770298,1.64718674496754,0.0995196674555085,0.221775359109447
"ENSG00000005339",1890.49613501369,-0.289971004837684,0.174509805084244,-1.66163158968461,0.0965866654127659,0.216943224963942
"ENSG00000005379",880.47998106565,-0.0397036768116594,0.27274151798125,-0.145572544677224,0.884258843234201,0.938476383714407
"ENSG00000005381",14.1058264743007,0.814885166652195,0.395412977719989,2.06084578040646,0.0393177553376612,0.113144744413552
"ENSG00000005421",26.6178186842978,-1.59069711652335,0.366437420934003,-4.34097891112995,1.41849338766879e-05,0.000315566421027182
"ENSG00000005436",402.269163002335,-0.0710995407951017,0.160213106395458,-0.443781051342983,0.657200889379394,0.792941727771319
"ENSG00000005448",407.217049316068,-0.331597167503434,0.201681482527523,-1.64416268339451,0.100142602819854,0.222688501366089
"ENSG00000005469",285.727782618749,0.285200377183546,0.173181563525353,1.64682874653568,0.0995932508958701,0.221881713066581
"ENSG00000005471",24.5294902135906,0.91199814856479,0.297147424692626,3.06917736038997,0.00214649117608322,0.0131872770093962
"ENSG00000005483",1671.55174419668,0.013041906427008,0.168238643899333,0.0775202778905642,0.938209660387989,0.967100669008584
"ENSG00000005486",1635.25643309364,-0.37211721144384,0.174275779800699,-2.13522046419411,0.0327430060829841,0.0987536327355692
"ENSG00000005513",10.7885177890781,1.40915309610572,0.374470599580493,3.76305402262379,0.000167850924885218,0.00194825468787178
"ENSG00000005700",900.400387292525,0.266337300091075,0.138907061766244,1.91737768191564,0.0551899674690404,0.144714081313704
"ENSG00000005801",565.788112516736,0.0491444246532105,0.194500573606737,0.25266981861234,0.800523372498327,0.887894074159176
"ENSG00000005810",1182.1872120463,0.127517831578232,0.195329068764999,0.652835916253965,0.513862066259882,0.679400126370616
"ENSG00000005812",1031.28714389813,0.338450095919096,0.169875533656421,1.99234161997467,0.0463335880823971,0.1273084426511
"ENSG00000005844",450.33837996857,0.816132926922997,0.326635057460473,2.49860787530977,0.0124682188192496,0.049192872395936
"ENSG00000005882",861.173041877795,-0.308867275964304,0.219783400416213,-1.40532576791236,0.15992442932781,0.3107842518315
"ENSG00000005884",3809.53757354681,-0.526553090972213,0.233527332943594,-2.25478141823937,0.0241470521867614,0.0793889048490901
"ENSG00000005889",889.096068631733,-0.0278833866918155,0.165912840040837,-0.168060450806294,0.866535722435867,0.928119588473956
"ENSG00000005893",3020.54641495893,0.0451992038664352,0.120016701844516,0.37660761520502,0.706465227678042,0.827514390902807
"ENSG00000005955",1100.60772865759,0.147616288645553,0.100759171946172,1.46504070839738,0.142909811585383,0.287508517254859
"ENSG00000005961",94.7090410690665,-0.816583816059576,0.349959453898785,-2.33336692854638,0.0196288954664432,0.0686818385248542
"ENSG00000005981",13.0504500619618,-0.460761491300696,0.315856522745596,-1.45876832713635,0.144628882830025,0.29004298700711
"ENSG00000006007",1199.18227561383,-0.105221632208664,0.137908862845532,-0.762979478168278,0.445475634782971,0.62023159818976
"ENSG00000006015",955.004391413831,-0.211658011956096,0.222451374128088,-0.951479903352822,0.341360815541922,0.520509438886534
"ENSG00000006016",120.408390787521,2.28314690691966,0.613243842577105,3.7230653590013,0.000196818545016712,0.00219395684336645
"ENSG00000006025",439.543393467112,0.163567472867249,0.196841868262432,0.830958750346645,0.405996932494925,0.582371186067786
"ENSG00000006042",1649.74567192034,0.142721618106341,0.295806044858284,0.482483778094245,0.629462319416984,0.77119868747896
"ENSG00000006047",145.269522383775,-0.951965267266297,0.42104824698322,-2.26094105387461,0.0237629074694116,0.0785158547727714
"ENSG00000006059",0.107871459014706,0.167023671485551,2.93143003658218,0.0569768575068188,0.954563630220831,NA
"ENSG00000006071",4.73603272505369,2.58054856064113,0.724614413926306,3.56127136176948,0.000369063407059762,0.0035281293933632
"ENSG00000006074",287.844135619962,2.75788223500567,0.590454220101818,4.67078080080467,3.00056998611204e-06,9.38373140864464e-05
"ENSG00000006075",466.306636594005,0.895890383303934,0.469825919067988,1.90685602250541,0.0565392343647626,0.147462860071742
"ENSG00000006114",823.034875220821,0.168969607494544,0.116692138564591,1.44799477987986,0.147618510510885,0.29409139094584
"ENSG00000006116",0.151886865226841,1.76871655682508,3.56878980307143,0.495606817555592,0.620171841839383,0.763448921783433
"ENSG00000006118",1591.38046097941,-0.836593017720913,0.210283421641503,-3.9784069100186,6.93785642588119e-05,0.00101284425987678
"ENSG00000006125",2515.57471066608,0.0669936170943039,0.131257042637725,0.510400171663239,0.609771136641582,0.756351108283105
"ENSG00000006128",4.75941902981272,2.31967301826158,0.758908363068508,3.0565917192985,0.00223868977709294,0.0136269306835988
"ENSG00000006194",664.316162193066,0.0339007767825213,0.123437793972182,0.274638550249539,0.78359394593298,0.877731882405398
"ENSG00000006210",492.541204901858,0.398563744644412,0.252815704472433,1.57649915568387,0.114910813193055,0.245697792691179
"ENSG00000006282",1469.37304955354,0.147671852845016,0.168212162007398,0.877890463345458,0.380003165052988,0.557127384276368
"ENSG00000006283",102.996715021699,0.559576468035756,0.36649911225225,1.5268153436907,0.126806935076765,0.263646916737237
"ENSG00000006327",1290.86727734771,-0.296337174046366,0.278257077814533,-1.06497623123853,0.28688668593895,0.462494104039601
"ENSG00000006377",18.3161461611348,0.130223690800898,0.659970216768117,0.197317526597799,0.843579064719206,0.915147254239604
"ENSG00000006432",257.535416942509,-0.521945333397693,0.223210583126932,-2.33835388128027,0.0193688980544517,0.0680544808130678
"ENSG00000006451",1153.0093570064,-0.0652177491808649,0.109403164980085,-0.59612305725101,0.551093021920074,0.709459333867908
"ENSG00000006453",837.442579253456,-0.603365701079856,0.288443912705096,-2.0917955779387,0.0364568061151926,0.107141682968939
"ENSG00000006459",435.50464329981,0.577901996529257,0.143105206222963,4.03830169273413,5.38395810712643e-05,0.000840331811067934
"ENSG00000006468",344.782860458218,1.3082234129698,0.427082800678397,3.06316107998674,0.00219012134892133,0.0134029401837552
"ENSG00000006530",554.25829236426,0.298839949246937,0.137476890762066,2.17374678457157,0.0297241570165434,0.0921361359199602
"ENSG00000006534",890.903531670847,-0.347953654401109,0.252109433015805,-1.38016912036487,0.16753457932534,0.321174885254678
"ENSG00000006555",249.771665464387,-1.33144587740479,0.29447970488253,-4.52135021642972,6.14464311560356e-06,0.000157865719519909
"ENSG00000006576",643.022806670796,0.521651553713347,0.149765928583608,3.48311233834558,0.000495620343628604,0.0044163675317329
"ENSG00000006606",10.9401880426021,-0.030175761299831,0.476810894858704,-0.0632866438774918,0.949538251084856,0.972793465983998
"ENSG00000006607",483.468136038238,-0.355331525199113,0.147963047604959,-2.40148828339763,0.0163285319654972,0.0600758636137077
"ENSG00000006611",16.4396972650319,1.21218017487545,0.589058435266012,2.05782669817476,0.039606772240102,0.113759063988333
"ENSG00000006625",979.479097167103,-0.258943178795283,0.17099034604071,-1.51437309059327,0.129931240247114,0.26849389993648
"ENSG00000006634",234.665846089773,-0.333012373917499,0.180910009394256,-1.8407625704765,0.0656563601005543,0.163843793714283
"ENSG00000006638",163.843508931285,0.184990439356623,0.1638765044874,1.12884052497499,0.258965113844407,0.432167763509671
"ENSG00000006652",892.525541134779,0.391018386756046,0.147725485299654,2.64692572146832,0.00812271924074474,0.0357023966268657
"ENSG00000006659",4.42650888280596,-1.46524652264536,0.68783894202517,-2.13021745807429,0.0331536643901392,0.0996414162611542
"ENSG00000006695",237.16362887763,-0.175921911610943,0.139141908535131,-1.26433447307879,0.206110001280723,0.369710050858778
"ENSG00000006704",894.167483997133,-0.729138785928577,0.192346564834152,-3.79075543437579,0.000150189785372261,0.00178197904741379
"ENSG00000006712",1426.04756394298,-0.14270854698274,0.153707379286989,-0.928443043168979,0.353177799744745,0.531204498377659
"ENSG00000006715",1130.63725509171,0.200253585145135,0.102063002593272,1.96205853303336,0.0497556699728257,0.13411355515049
"ENSG00000006740",291.860296012196,-0.496902197521871,0.243810260511256,-2.03806926123575,0.0415430067401834,0.117663113853092
"ENSG00000006744",1138.34215975228,-0.268301010542913,0.128749057463119,-2.08390659962515,0.0371686639261438,0.108669494277497
"ENSG00000006747",123.724121710191,0.306942954251703,0.254542499230875,1.20586132052275,0.227870966786642,0.396007981960239
"ENSG00000006756",1163.73680870104,-0.525634764664553,0.188024918203746,-2.79555906571368,0.00518100334725792,0.025452572780243
"ENSG00000006757",390.219065567592,-0.375238973873583,0.19727379147986,-1.90212278609696,0.0571551041981415,0.148556223431627
"ENSG00000006788",3.65531216028737,0.0700119287777792,0.544358025040161,0.128613753370521,0.897663283082614,0.946035427051483
"ENSG00000006831",1248.85888161108,-0.0408795943266285,0.124853568186009,-0.327420312615537,0.743350005149441,0.853222505324261
"ENSG00000006837",68.2810132598656,0.203157145873233,0.155542102179453,1.30612318482648,0.19151066971004,0.351971872034684
"ENSG00000007001",6.53262337058843,-1.02419858570179,0.432063029976366,-2.3704841993952,0.0177648032338413,0.064054504395188
"ENSG00000007038",435.221096800283,-1.09386609893824,0.537900382273104,-2.03358490714524,0.0419934648435598,0.118407901662447
"ENSG00000007047",668.857803223928,-0.465486227679539,0.13499182310936,-3.4482549902481,0.000564221103295315,0.00488966646268808
"ENSG00000007062",276.49988923763,0.734185770917034,0.548521184119648,1.338482071746,0.180739340790983,0.338596562168907
"ENSG00000007080",1365.85814570532,-0.439947849280169,0.156015159832635,-2.8199044871801,0.0048037945614098,0.0240536121592145
"ENSG00000007129",20.563377557448,0.721719468044035,0.332230731745078,2.17234409427787,0.0298297184426615,0.0923136892115055
"ENSG00000007168",2266.45329853173,0.220278700717891,0.110974792586814,1.98494356766263,0.0471507503964295,0.128794508233696
"ENSG00000007171",18.5518522564428,0.609847788098278,0.37594930162121,1.62215433163042,0.104770307266243,0.230071599029864
"ENSG00000007174",37.9463548906538,0.34072052470907,0.485757759031178,0.701420653349155,0.483040536551562,0.652438121603114
"ENSG00000007202",2310.57786354955,-0.0163160862836278,0.122123099999331,-0.133603603935022,0.893716034214136,0.943611589466954
"ENSG00000007216",1.33663808199458,-0.16296327603344,0.897187143412601,-0.181637997412203,0.85586682721902,0.922293437357118
"ENSG00000007237",989.00952468537,0.586234539016719,0.242348490062056,2.41897335059363,0.01556438043687,0.0578734806861548
"ENSG00000007255",457.625154988268,-0.634148221000774,0.188995948902679,-3.35535351251005,0.000792636231268209,0.00635700102398104
"ENSG00000007264",131.093215733079,2.02188781611361,0.378401519252891,5.34323387523811,9.1302837401665e-08,5.60324654486645e-06
"ENSG00000007306",0.324292718343873,0.058535271191712,1.80386807154785,0.0324498626673316,0.974113298745674,0.986356473029071
"ENSG00000007312",103.616263001856,0.720416038460992,0.45332507861631,1.58918196332735,0.112019317336208,0.241270549273475
"ENSG00000007314",29.2128318523371,0.567559270617759,0.522069555485369,1.08713343778512,0.27697784216361,0.451715696104382
"ENSG00000007341",202.27644107447,0.047778874885869,0.159291990776953,0.299945243027132,0.76421892324966,0.865454611005877
"ENSG00000007350",56.9117414695088,-1.01484975416087,0.790135583058929,-1.28439950803378,0.199002205013759,0.361598864632854
"ENSG00000007372",48.6976245858146,-0.0963908549588271,0.324471454123232,-0.297070370086296,0.766412785021726,0.866936100558753
"ENSG00000007376",636.445611275578,-0.647296878160259,0.186772869534579,-3.46569006394378,0.000528872566456792,0.00464034259051549
"ENSG00000007384",707.995378757924,0.0383901416754918,0.181034088169178,0.212060292421921,0.832059997221189,0.907404228114967
"ENSG00000007392",1598.83673086331,0.544155598768597,0.213904221481782,2.54392173749101,0.0109615641521342,0.0446290146790318
"ENSG00000007402",142.273723384438,-0.145209032005805,0.350297329056209,-0.414530799869457,0.67848541540559,0.807705015347841
"ENSG00000007516",199.519660953997,-0.664661258777957,0.35229088243248,-1.88668311308155,0.0592029603349827,0.152321770860554
"ENSG00000007520",1169.26522167491,-0.156317540091249,0.147182200904961,-1.06206823331978,0.288204710100953,0.463957208259713
"ENSG00000007541",1074.54111012277,-0.312132267397783,0.142542318111378,-2.18975158769267,0.0285422575115879,0.089475064099977
"ENSG00000007545",672.387157848653,-0.0532281201025007,0.148733639986783,-0.357875461847304,0.720436514790929,0.836973321062003
"ENSG00000007866",946.800581109646,-0.0635322361215902,0.179014915144281,-0.354899121508312,0.722665166629469,0.838675438206481
"ENSG00000007908",62.2707844341581,2.22770563591266,0.586092793365971,3.80094357263598,0.000144146128221483,0.00173241794108936
"ENSG00000007923",1014.30028826116,-0.307019810043371,0.136485476493987,-2.24946871953001,0.024482690788126,0.0802037546116372
"ENSG00000007933",48.6004922794832,1.88129241268113,0.578705841024278,3.25086128273969,0.00115055980429513,0.00836409553980163
"ENSG00000007944",776.535693615944,0.124956706062485,0.148999643538048,0.838637617482465,0.401672694552247,0.578712565590914
"ENSG00000007952",8.51080097756454,-0.920909210730399,0.343778321306586,-2.67878790969231,0.00738891791819527,0.0332994581225849
"ENSG00000007968",169.31034809434,-1.09005317847297,0.280313807997485,-3.8886888457623,0.000100787232159693,0.00132601588977843
"ENSG00000008018",2224.2201342478,-0.015640318072589,0.136052535920715,-0.114957931263431,0.90847846689751,0.951135512404543
"ENSG00000008056",56.759297531322,-0.758725367605826,0.289196358203636,-2.62356473753232,0.00870149068578494,0.0375440083483524
"ENSG00000008083",428.771304863332,-0.0800725524207316,0.168215166019732,-0.476012682538619,0.634065342561165,0.774418888025142
"ENSG00000008086",22.9742072954149,-0.447539714716844,0.385890702267938,-1.15975770363625,0.246147469180674,0.417395323009966
"ENSG00000008118",100.50325078943,-1.05696866916261,0.643086345269338,-1.643587485472,0.100261440700747,0.222844939214184
"ENSG00000008128",858.312132751699,-0.0971671366681846,0.171430045526167,-0.566803423343623,0.57084774448985,0.726010933143493
"ENSG00000008130",1863.70259156248,-0.354270294612414,0.119955987738091,-2.95333564661999,0.00314359953833491,0.0175196091058855
"ENSG00000008196",0.426847187740287,-1.21036704028791,1.53360706451795,-0.789228915470832,0.429978224661685,0.605937496703269
"ENSG00000008197",0.0584514683953405,-0.625558591458405,4.08715347336711,-0.153054832791256,0.878355034323763,NA
"ENSG00000008226",78.5583347982846,0.0456400693164944,0.341145018209072,0.133784950330196,0.89357262810147,0.943552930978559
"ENSG00000008256",873.814405187018,0.612975134614566,0.18393374624452,3.33258658147311,0.00086042693475791,0.00675133390851928
"ENSG00000008277",139.231233680642,1.55047217355147,0.341968621179982,4.53396036221533,5.78878969700003e-06,0.000150358229970761
"ENSG00000008282",1980.82934253855,0.068641034296882,0.154312182736509,0.444819281793766,0.65645035883751,0.792411436364653
"ENSG00000008283",1468.92307633456,-0.542460459995021,0.178247114878452,-3.04330569594312,0.00233994497425207,0.014051872012556
"ENSG00000008294",1758.04549727213,0.591775754574302,0.240294265354652,2.46271276470496,0.0137890332923366,0.0528687631735357
"ENSG00000008300",133.345088399787,-0.529163888632219,0.256183266813024,-2.06556772897439,0.0388693141945699,0.112217160298937
"ENSG00000008311",167.976479501271,0.754674224797463,0.329197654367303,2.29246537691133,0.0218788032407123,0.0739760502665672
"ENSG00000008323",182.250487596744,-0.339876317592731,0.351478498898677,-0.966990352632378,0.333548856459736,0.512200121629408
"ENSG00000008324",327.984543772983,0.188641911541831,0.134311481791216,1.4045106868456,0.160166831602506,0.311070045861336
"ENSG00000008382",363.861585407653,-0.591640156667011,0.222784593840863,-2.6556600995921,0.00791533510732438,0.0350584876461741
"ENSG00000008394",758.929190542098,-0.104180897995346,0.403292962962885,-0.258325603377647,0.796155628033817,0.884721602985248
"ENSG00000008405",414.784372202834,0.150763296002122,0.140499175882463,1.07305466423694,0.283246590358131,0.458691248195975
"ENSG00000008438",1.61256123480772,1.19839680512765,0.642167306016495,1.86617536255711,0.0620168348639282,0.157487478885816
"ENSG00000008441",2606.1771465554,-0.278633637002891,0.260380535978911,-1.07010163396183,0.284573563733601,0.459737304605769
"ENSG00000008513",1831.36767169259,-0.367061565068842,0.190416396045152,-1.92767835487131,0.0538951460249867,0.142216642907557
"ENSG00000008516",57.2602300823236,0.943838749169449,0.253987756094991,3.71607971849027,0.000202337766281151,0.00224174671787555
"ENSG00000008517",1656.62795841818,0.651853053560038,0.282236163639831,2.3096014527461,0.020910229108503,0.0716540443299778
"ENSG00000008710",4023.02005538045,-0.413316012611047,0.176926880604392,-2.33608376069897,0.0194868764979522,0.0683340173555262
"ENSG00000008735",172.838918591332,-1.08386017155094,0.302320399707117,-3.5851373992657,0.000336900789399775,0.0032977533770397
"ENSG00000008838",1172.3260181567,-0.233616805586302,0.113957340560492,-2.05003735992146,0.0403607852190516,0.115298860679027
"ENSG00000008853",536.800382313003,-0.140800696746154,0.21471989953481,-0.655741256638059,0.511990618706219,0.677933063402885
"ENSG00000008869",580.987066492399,0.282148506941435,0.153701951155112,1.83568591563746,0.0664041221754243,0.165414620158835
"ENSG00000008952",2848.94835629051,-0.0509328953869981,0.117676826338633,-0.432820096969909,0.665145471976132,0.797598024478804
"ENSG00000008988",30441.6045573829,-0.268532832394759,0.205858326788875,-1.30445455660466,0.192078644114306,0.352763615196439
"ENSG00000009307",9866.4480706146,0.0122339021941442,0.15845784791098,0.0772060352669754,0.938459640531411,0.967111879911746
"ENSG00000009335",1399.63033880957,-0.129933495154878,0.125095534472572,-1.03867412775926,0.298956317675049,0.475657781041237
